City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,riachao,-7.3619,-46.6172,25.79000000000002,53,62,1.18,BR,1688866300
297,corinto,37.9407,22.9573,24.379999999999995,54,0,1.92,GR,1688866300
298,bad duben,51.5917,12.5849,21.400000000000034,57,74,2.18,DE,1688866301
299,kalmunai,7.4167,81.8167,28.110000000000014,69,99,1.02,LK,1688866301
300,porto novo,6.4965,2.6036,24.900000000000034,95,93,2.03,BJ,1688866302
301,stephenville,32.2207,-98.2023,34.31,38,0,0.0,US,1688866302
302,alaghsas,17.0187,8.0168,31.33000000000004,40,29,2.3,NE,1688866303
303,vallenar,-28.5708,-70.7581,13.090000000000032,50,100,0.5,CL,1688866303
304,dryden,49.7833,-92.7503,18.160000000000025,42,0,3.09,CA,1688866303
305,yakeshi,49.2833,120.7333,21.260000000000048,76,100,2.99,CN,1688866304
306,labytnangi,66.6572,66.4183,12.420000000000016,85,100,1.29,RU,1688866304
307,bontang,0.1333,117.5,26.220000000000027,82,100,0.86,ID,1688866305
308,evergreen,39.6333,-105.3172,20.32000000000005,72,40,0.45,US,1688866305
309,takayama,36.1333,137.25,23.08000000000004,99,100,2.04,JP,1688866305
310,sai kung,22.3822,114.2728,32.68000000000001,83,25,0.89,CN,1688866306
311,lata,40.1629,-8.3327,16.150000000000034,97,3,0.72,PT,1688866306
312,grand falls-windsor,48.9332,-55.6649,17.32000000000005,95,100,1.56,CA,1688866307
313,smiltene,57.4244,25.9016,13.080000000000041,99,34,2.64,LV,1688866307
314,cockburn town,21.4612,-71.1419,28.230000000000018,77,5,8.37,TC,1688866307
315,wuwei,37.9281,102.6414,28.27000000000004,25,0,2.0,CN,1688866308
316,yeppoon,-23.1333,150.7333,21.810000000000002,34,22,3.04,AU,1688866308
317,ivdel',60.6911,60.4206,16.350000000000023,96,97,0.43,RU,1688866309
318,la mira,18.035,-102.3266,26.54000000000002,84,49,2.5,MX,1688866309
319,millom,54.2107,-3.272,15.57000000000005,87,100,1.12,GB,1688866310
320,hakha,22.65,93.6167,18.870000000000005,90,100,0.82,MM,1688866310
321,labuan,5.2767,115.2417,27.200000000000045,83,20,1.54,MY,1688866310
322,odienne,9.51,-7.5692,22.700000000000045,93,100,0.91,CI,1688866311
323,princeville,45.7668,-61.2985,21.840000000000032,87,0,2.06,CA,1688866311
324,selfoss,63.9331,-20.9971,12.25,70,84,1.41,IS,1688866312
325,bintulu,3.1667,113.0333,27.230000000000018,83,20,0.0,MY,1688866312
326,chongwe,-15.3292,28.682,10.420000000000016,73,0,0.79,ZM,1688866312
327,ridder,50.355,83.5133,18.04000000000002,82,11,1.09,KZ,1688866313
328,damghan,36.1683,54.348,25.80000000000001,19,0,1.85,IR,1688866313
329,morehead city,34.7229,-76.726,28.33000000000004,85,0,3.09,US,1688866314
330,sitka,57.0531,-135.33,16.939999999999998,59,20,9.26,US,1688866314
331,manga,11.6636,-1.0731,25.160000000000025,72,93,4.43,BF,1688866314
332,milngavie,55.9407,-4.3231,17.52000000000004,88,75,1.54,GB,1688866315
333,hilo,19.7297,-155.09,24.58000000000004,92,100,1.34,US,1688866315
334,cidade velha,14.9167,-23.6167,26.260000000000048,83,75,7.2,CV,1688866316
335,nuuk,64.1835,-51.7216,8.340000000000032,76,100,2.57,GL,1688866316
336,touros,-5.1989,-35.4608,24.05000000000001,90,10,4.1,BR,1688866316
337,yermentau,51.6214,73.1069,20.950000000000045,46,66,2.76,KZ,1688866317
338,polyarnyy,69.1989,33.4478,6.560000000000002,72,100,4.29,RU,1688866317
339,horodenka,48.6727,25.5016,13.490000000000009,83,95,2.91,UA,1688866318
340,askoy,60.4092,5.226,16.08000000000004,50,0,0.51,NO,1688866318
341,chibougamau,49.9168,-74.3659,21.79000000000002,60,100,1.54,CA,1688866318
342,akbarabad,29.2464,52.7793,22.79000000000002,30,0,1.11,IR,1688866319
343,talara,-4.5772,-81.2719,24.420000000000016,78,40,7.72,PE,1688866320
344,abadan,30.3392,48.3043,34.97000000000003,20,0,4.12,IR,1688866207
345,dakhla,23.6848,-15.958,19.75,91,6,10.05,EH,1688866322
346,charlottetown,46.2352,-63.1267,24.29000000000002,85,75,1.54,CA,1688866077
347,eureka,40.8021,-124.1637,22.600000000000023,76,1,2.68,US,1688866235
348,xai-xai,-25.0519,33.6442,17.960000000000036,49,0,5.82,MZ,1688866323
349,ust'-kut,56.7938,105.7672,25.25,44,3,1.72,RU,1688866324
350,zakharivka,47.3333,29.75,16.900000000000034,66,100,7.85,UA,1688866324
351,aripuana,-9.1667,-60.6333,23.960000000000036,50,2,0.5,BR,1688866325
352,howrah,22.5892,88.3103,29.0,89,40,3.09,IN,1688866325
353,kampung sungai ara,5.327,100.2735,28.27000000000004,90,40,1.03,MY,1688866326
354,port saint john's,-31.6229,29.5448,15.700000000000045,62,98,7.07,ZA,1688866326
355,gizo,-8.103,156.8419,28.310000000000002,80,92,8.15,SB,1688866327
356,port alfred,-33.5906,26.891,9.54000000000002,74,17,1.79,ZA,1688866328
357,kone,-21.0595,164.8658,23.30000000000001,63,100,3.44,NC,1688866328
358,acapulco de juarez,16.8634,-99.8901,29.900000000000034,70,100,4.12,MX,1688866089
359,meridian,43.6121,-116.3915,34.620000000000005,24,0,4.63,US,1688866261
360,bac giang,21.2667,106.2,29.04000000000002,58,68,6.13,VN,1688866329
361,astara,38.5,48.6667,19.390000000000043,34,44,1.38,AZ,1688866330
362,fale old settlement,-9.3852,-171.2468,28.460000000000036,76,96,6.92,TK,1688866331
363,opuwo,-18.0607,13.84,13.720000000000027,38,0,2.24,NA,1688866331
364,aver-o-mar,41.4078,-8.7812,16.840000000000032,94,20,0.0,PT,1688866332
365,dogondoutchi,13.6393,4.0287,30.110000000000014,55,98,7.45,NE,1688866333
366,st. john's,47.5649,-52.7093,17.930000000000007,93,40,0.0,CA,1688866204
367,island harbour,50.724,-1.2758,16.210000000000036,94,92,2.57,GB,1688866333
368,kedougou,12.5579,-12.1743,24.379999999999995,86,99,1.56,SN,1688866334
369,leava,-14.3,-178.1667,27.480000000000018,74,91,7.81,WF,1688866334
370,namibe,-15.1961,12.1522,17.25,85,0,0.49,AO,1688866335
371,mococa,-21.4678,-47.0047,17.660000000000025,53,50,1.95,BR,1688866335
372,naliya,23.2667,68.8333,28.400000000000034,84,100,3.74,IN,1688866336
373,great falls,47.5002,-111.3008,28.25,26,0,2.57,US,1688866090
374,fortuna,40.5982,-124.1573,17.74000000000001,75,75,6.17,US,1688866338
375,priozersk,61.0393,30.1291,12.830000000000041,90,100,4.47,RU,1688866338
376,la ferte-sous-jouarre,48.9514,3.1272,23.32000000000005,79,17,1.96,FR,1688866339
377,san luis,-33.295,-66.3356,10.330000000000041,70,18,2.21,AR,1688866278
378,lubango,-14.9172,13.4925,8.920000000000016,61,0,2.57,AO,1688866339
379,serdar,38.9764,56.2757,29.360000000000014,17,0,5.45,TM,1688866340
380,kushiro,42.975,144.3747,19.53000000000003,88,75,5.14,JP,1688866273
381,suchiapa,16.6167,-93.0833,27.180000000000007,69,75,2.57,MX,1688866342
382,bilovods'k,49.2085,39.5897,19.58000000000004,90,100,4.55,UA,1688866344
383,preobrazheniye,42.9019,133.9064,24.310000000000002,64,52,4.87,RU,1688866345
384,zhangzhou,24.5133,117.6556,32.960000000000036,58,36,1.36,CN,1688866345
385,istanbul,41.0351,28.9833,21.700000000000045,60,75,4.63,TR,1688866200
386,port macquarie,-31.4333,152.9167,20.5,35,0,2.96,AU,1688866346
387,laascaanood,8.4774,47.3597,23.04000000000002,57,74,14.16,SO,1688866347
388,tabou,4.423,-7.3528,24.720000000000027,86,100,3.13,CI,1688866348
389,oamaru,-45.0784,170.9801,9.650000000000034,94,92,5.56,NZ,1688866348
390,riviere-du-loup,47.8304,-69.5342,22.150000000000034,78,100,0.51,CA,1688866334
391,mokhsogollokh,61.4681,128.9203,18.310000000000002,35,0,5.88,RU,1688866349
392,paka,4.6374,103.4368,26.960000000000036,89,20,0.0,MY,1688866350
393,uyovu,-3.2833,31.5258,15.910000000000025,62,6,0.61,TZ,1688866350
394,marlin,31.3063,-96.898,35.370000000000005,46,64,5.19,US,1688866226
395,castlegar,49.2998,-117.6689,32.379999999999995,37,9,1.05,CA,1688866351
396,conception bay south,47.4999,-52.9981,17.80000000000001,91,46,0.69,CA,1688866206
397,mata-utu,-13.2816,-176.1745,27.82000000000005,75,56,8.08,WF,1688866352
398,la maddalena,41.2142,9.4083,24.03000000000003,85,0,1.83,IT,1688866352
399,safford,32.834,-109.7076,41.51000000000005,14,0,8.75,US,1688866353
400,gaalkacyo,6.7697,47.4308,24.180000000000007,62,98,10.22,SO,1688866353
401,lensk,60.7253,114.9278,23.850000000000023,35,5,2.15,RU,1688866354
402,santa cruz do rio pardo,-22.8989,-49.6325,19.590000000000032,63,72,1.06,BR,1688866354
403,alofi,-19.0595,-169.9187,27.939999999999998,69,18,4.12,NU,1688866355
404,norfolk,42.1668,-71.2495,24.5,87,99,1.61,US,1688866355
405,yamada,39.4667,141.95,26.390000000000043,76,100,1.8,JP,1688866356
406,paradip garh,20.3167,86.6167,30.230000000000018,71,91,3.42,IN,1688866356
407,ketchikan,55.3422,-131.6461,15.260000000000048,82,40,5.14,US,1688866357
408,merizo village,13.2658,144.6691,31.310000000000002,84,92,6.69,GU,1688866357
409,taroa,8.7058,171.2275,28.189999999999998,78,28,9.25,MH,1688866357
410,kenora,49.8167,-94.4337,18.54000000000002,52,75,3.6,CA,1688866342
411,labrador city,52.9463,-66.9114,15.950000000000045,72,40,1.54,CA,1688866358
412,dwarka,22.2394,68.9678,28.57000000000005,81,99,5.96,IN,1688866359
413,landeck,47.1301,10.5636,15.340000000000032,85,13,1.51,AT,1688866359
414,benisheikh,11.8072,12.4909,26.860000000000014,59,98,3.03,NG,1688866359
415,embi,48.8264,58.1442,29.180000000000007,26,54,3.38,KZ,1688866360
416,preston,53.7667,-2.7167,17.590000000000032,95,100,0.73,GB,1688866360
417,sakaiminato,35.55,133.2333,24.99000000000001,100,75,2.06,JP,1688866342
418,acajutla,13.5928,-89.8275,27.54000000000002,81,100,2.41,SV,1688866361
419,san julian,21.0167,-102.1667,18.370000000000005,70,82,6.22,MX,1688866361
420,sudak,44.85,34.9667,21.410000000000025,85,100,3.08,UA,1688866362
421,miyang,24.4042,103.4428,23.379999999999995,81,100,3.18,CN,1688866362
422,mariehamn,60.0973,19.9348,15.460000000000036,100,0,2.06,AX,1688866363
423,vadso,70.0744,29.7487,7.490000000000009,87,100,2.57,NO,1688866363
424,nova sintra,14.8667,-24.7167,22.420000000000016,87,89,5.66,CV,1688866364
425,turtas,58.9417,69.1325,17.340000000000032,67,66,1.69,RU,1688866364
426,sao joao da barra,-21.6403,-41.0511,21.629999999999995,77,12,3.94,BR,1688866179
427,harper,4.375,-7.7169,24.610000000000014,87,100,3.34,LR,1688866365
428,shaydon,40.6747,70.346,23.720000000000027,37,2,2.06,TJ,1688866366
429,westport,41.1415,-73.3579,25.710000000000036,85,0,2.57,US,1688866366
430,meget,52.415,104.0494,20.420000000000016,81,100,1.14,RU,1688866367
431,kiruhura,-2.4773,29.7679,12.560000000000002,80,0,1.35,RW,1688866367
432,uliastay,47.7417,96.8444,21.52000000000004,38,85,1.2,MN,1688866368
433,little falls,40.869,-74.2082,26.0,85,75,2.06,US,1688866368
434,taro,-8.3862,115.28,24.0,88,97,1.65,ID,1688866368
435,mombetsu,44.3525,143.3525,25.010000000000048,78,75,2.06,JP,1688866282
436,mehran,33.1222,46.1646,32.79000000000002,16,0,3.04,IR,1688866518
437,rakops,-21.0167,24.3333,13.600000000000023,42,0,1.25,BW,1688866519
438,kirakira,-10.4544,161.9205,28.879999999999995,75,100,6.05,SB,1688866519
439,kodiak,57.79,-152.4072,15.730000000000018,55,40,4.12,US,1688866519
440,kaele,10.1092,14.4508,24.379999999999995,74,95,1.16,CM,1688866520
441,ardud,47.6333,22.8833,14.330000000000041,88,0,1.54,RO,1688866521
442,isabela,6.7085,121.9711,27.03000000000003,88,100,1.06,PH,1688866521
443,cabarroguis,16.5833,121.5,30.08000000000004,69,100,1.12,PH,1688866521
444,necochea,-38.5473,-58.7368,6.57000000000005,83,100,3.66,AR,1688866522
445,meadville,41.6414,-80.1515,22.57000000000005,86,40,0.0,US,1688866523
446,miro khan,27.7599,68.0921,34.25,40,94,2.78,PK,1688866523
447,aral,40.5156,81.2636,28.08000000000004,25,100,4.94,CN,1688866523
448,tutoia,-2.7619,-42.2744,25.450000000000045,87,76,4.08,BR,1688866322
449,male,4.1748,73.5089,28.970000000000027,79,40,4.12,MV,1688866378
450,sabha,27.0377,14.4283,27.650000000000034,28,98,4.71,LY,1688866525
451,cooma,-36.2333,149.1333,10.29000000000002,62,16,7.26,AU,1688866229
452,caconda,-13.7333,15.0667,9.920000000000016,41,0,1.49,AO,1688866526
453,pacocha,-17.5833,-71.3333,16.160000000000025,81,66,1.14,PE,1688866526
454,tofol,5.3248,163.0078,30.879999999999995,74,100,4.63,FM,1688866527
455,sao gabriel da cachoeira,-0.1303,-67.0892,23.629999999999995,89,52,0.54,BR,1688866527
456,pisco,-13.7,-76.2167,20.03000000000003,73,0,6.69,PE,1688866527
457,prince rupert,54.3161,-130.3201,14.050000000000011,91,100,3.6,CA,1688866530
458,mana,5.6592,-53.7767,25.420000000000016,87,13,2.2,GF,1688866530
459,pimentel,-6.8367,-79.9342,23.160000000000025,83,40,5.66,PE,1688866531
460,ilha de mocambique,-15.0342,40.7358,22.810000000000002,72,69,1.64,MZ,1688866531
461,natal,-5.795,-35.2094,24.360000000000014,100,20,1.54,BR,1688866367
462,yichang,30.7144,111.2847,29.74000000000001,75,100,1.06,CN,1688866532
463,indianola,41.3581,-93.5574,22.890000000000043,77,56,3.09,US,1688866533
464,maputo,-25.9653,32.5892,18.82000000000005,52,0,3.6,MZ,1688866533
465,belmonte,-15.8631,-38.8828,23.08000000000004,86,37,3.64,BR,1688866534
466,kavaratti,10.5669,72.642,28.25,74,100,7.02,IN,1688866534
467,gemena,3.25,19.7667,20.33000000000004,97,78,0.71,CD,1688866536
468,zaozersk,69.4005,32.4476,6.03000000000003,73,100,3.93,RU,1688866536
469,kirensk,57.7853,108.1119,24.090000000000032,46,92,3.3,RU,1688866536
470,greymouth,-42.4667,171.2,12.75,86,100,0.77,NZ,1688866537
471,puerto baquerizo moreno,-0.9,-89.6,24.950000000000045,79,73,6.4,EC,1688866537
472,bac lieu,9.285,105.7244,29.210000000000036,74,21,3.11,VN,1688866538
473,huilong,31.8111,121.655,28.25,85,100,2.29,CN,1688866538
474,potosi,-19.5836,-65.7531,6.140000000000043,14,9,1.81,BO,1688866539
475,nyachera,-0.9,30.4167,15.420000000000016,70,28,0.92,UG,1688866539
476,sinop,41.7711,34.8709,16.77000000000004,90,99,3.71,TR,1688866539
477,alta,69.9689,23.2717,10.590000000000032,71,64,0.0,NO,1688866540
478,cienfuegos,22.1461,-80.4356,28.08000000000004,83,99,1.03,CU,1688866540
479,kuraymah,18.55,31.85,31.02000000000004,17,69,4.38,SD,1688866541
480,viedma,-40.8135,-62.9967,7.840000000000032,83,100,2.79,AR,1688866541
481,waajid,3.8096,43.2463,21.02000000000004,83,54,7.48,SO,1688866541
482,okhotsk,59.3833,143.3,17.350000000000023,63,9,6.45,RU,1688866542
483,osvaldo cruz,-21.7967,-50.8786,20.129999999999995,59,53,1.91,BR,1688866542
484,kyzyl-mazhalyk,51.1333,90.6,20.07000000000005,53,9,0.53,RU,1688866543
485,tadine,-21.55,167.8833,22.060000000000002,59,88,4.94,NC,1688866543
486,bakchar,57.0186,82.0711,18.29000000000002,75,76,3.93,RU,1688866544
487,mogocha,53.7333,119.7667,25.74000000000001,33,7,4.15,RU,1688866544
488,ghat,24.9647,10.1728,27.950000000000045,16,5,2.54,LY,1688866544
489,isangel,-19.55,169.2667,24.160000000000025,74,65,6.0,VU,1688866454
490,rivera,-30.9053,-55.5508,13.550000000000011,93,96,2.81,UY,1688866545
491,senise,40.1471,16.2889,19.100000000000023,56,0,1.16,IT,1688866546
492,xining,36.6167,101.7667,21.79000000000002,50,4,0.94,CN,1688866546
493,quelimane,-17.8786,36.8883,18.590000000000032,93,49,1.9,MZ,1688866546
494,beledweyne,4.7358,45.2036,23.660000000000025,67,47,7.66,SO,1688866547
495,ihosy,-22.4,46.1167,14.970000000000027,92,52,2.03,MG,1688866547
496,campo gallo,-26.5833,-62.85,16.450000000000045,88,30,1.75,AR,1688866548
497,chingirlau,51.095,54.0814,27.49000000000001,38,31,1.12,KZ,1688866548
498,coquimbo,-29.9533,-71.3436,11.850000000000023,93,0,3.09,CL,1688866549
499,naze,28.3667,129.4833,29.510000000000048,78,54,6.11,JP,1688866549
500,gakem,6.7658,8.9881,21.910000000000025,93,100,1.91,NG,1688866550
501,cidreira,-30.1811,-50.2056,16.680000000000007,84,100,4.66,BR,1688866550
502,kudahuvadhoo,2.6708,72.8944,27.720000000000027,71,2,2.36,MV,1688866551
503,bel ombre,-4.6167,55.4167,24.910000000000025,94,75,5.66,SC,1688866551
504,burela de cabo,43.65,-7.4,13.980000000000018,85,44,3.47,ES,1688866552
505,rongelap,11.1635,166.8941,28.260000000000048,79,100,7.46,MH,1688866552
506,khuzdar,27.7384,66.6434,25.720000000000027,64,33,1.2,PK,1688866553
507,cunha,-23.0744,-44.9597,16.760000000000048,59,77,0.79,BR,1688866553
508,harstad,68.799,16.5293,10.660000000000025,100,100,0.89,NO,1688866553
509,dembi dolo,8.5333,34.8,13.689999999999998,93,100,0.97,ET,1688866554
510,severnoye,56.3491,78.3619,17.950000000000045,73,8,4.51,RU,1688866554
511,rundu,-17.9333,19.7667,9.960000000000036,41,0,2.18,NA,1688866555
512,bella vista,36.4295,-94.2316,28.5,74,0,4.63,US,1688866555
513,calvinia,-31.4707,19.776,3.07000000000005,87,96,4.5,ZA,1688866556
514,paracale,14.2804,122.7881,30.390000000000043,63,93,2.65,PH,1688866556
515,cananeia,-25.0147,-47.9267,18.920000000000016,92,100,3.13,BR,1688866557
516,san jose de jachal,-30.2406,-68.7469,10.960000000000036,34,8,0.63,AR,1688866557
517,laramie,41.3114,-105.5911,18.379999999999995,65,100,4.63,US,1688866557
518,coruripe,-10.1256,-36.1756,23.230000000000018,89,67,2.76,BR,1688866558
519,berezovo,63.9381,65.0419,14.29000000000002,77,100,2.24,RU,1688866558
520,choibalsan,48.0667,114.5,22.5,61,100,4.44,MN,1688866559
521,lethem,3.3803,-59.7968,26.140000000000043,75,99,2.41,GY,1688866559
522,lorengau,-2.0226,147.2712,27.170000000000016,82,100,1.02,PG,1688866559
523,kargasok,59.0556,80.8572,18.79000000000002,68,96,5.94,RU,1688866560
524,qui nhon,13.7667,109.2333,30.03000000000003,68,3,1.56,VN,1688866560
525,traben-trarbach,49.95,7.1167,21.58000000000004,79,0,3.6,DE,1688866561
526,itoman,26.1247,127.6694,32.43000000000001,75,40,5.66,JP,1688866561
527,troitskaya,43.3056,44.9789,20.010000000000048,92,90,1.54,RU,1688866561
528,panama city beach,30.1766,-85.8055,29.010000000000048,82,65,2.24,US,1688866518
529,machina,13.1364,10.0492,30.32000000000005,43,74,1.48,NG,1688866562
530,mungwi,-10.1732,31.3694,10.680000000000007,80,0,1.85,ZM,1688866563
531,faaa,-17.55,-149.6,29.980000000000018,62,75,3.09,PF,1688866564
532,altamira,-3.2033,-52.2064,23.340000000000032,84,68,0.87,BR,1688866564
533,vilhena,-12.7406,-60.1458,20.74000000000001,58,1,1.09,BR,1688866565
534,nova vicosa,-17.8919,-39.3719,22.27000000000004,87,0,4.26,BR,1688866566
535,yarmouth,41.7057,-70.2286,23.870000000000005,94,100,1.54,US,1688866566
536,nagqu,31.5,92.0,11.129999999999995,67,100,2.89,CN,1688866567
537,mermoz boabab,14.7065,-17.4758,27.879999999999995,89,20,3.09,SN,1688866567
538,yei,4.095,30.6779,17.30000000000001,97,17,1.42,SS,1688866568
539,billings,45.7833,-108.5007,27.870000000000005,40,40,2.57,US,1688866326
540,znamenskoye,57.1281,73.8282,17.53000000000003,64,80,3.1,RU,1688866569
541,constitucion,-35.3333,-72.4167,11.410000000000025,79,100,1.85,CL,1688866445
542,kousseri,12.0769,15.0306,25.980000000000018,89,20,0.0,CM,1688866569
543,les cayes,18.2,-73.75,26.640000000000043,83,33,1.34,HT,1688866570
544,marsh harbour,26.5412,-77.0636,29.33000000000004,74,84,6.0,BS,1688866517
545,genoa,44.4129,8.9573,27.680000000000007,69,0,3.6,IT,1688866572
546,saint-joseph,-21.3667,55.6167,18.590000000000032,77,23,5.5,RE,1688866572
547,gassol,8.5333,10.4667,22.900000000000034,95,99,1.97,NG,1688866573
548,ngorongoro,-3.2397,35.4875,7.970000000000027,94,80,2.38,TZ,1688866573
549,talanga,14.4,-87.0833,26.30000000000001,88,98,1.46,HN,1688866574
550,san juan de miraflores,-12.1629,-76.9635,20.29000000000002,79,54,4.23,PE,1688866574
551,berdigestyakh,62.0989,126.6992,17.930000000000007,38,0,6.6,RU,1688866575
552,singkawang,0.9,109.0,29.27000000000004,65,44,1.4,ID,1688866575
553,sarpol-e zahab,34.4611,45.8626,28.480000000000018,20,0,3.34,IR,1688866576
554,ocean city,39.2776,-74.5746,26.100000000000023,86,90,2.24,US,1688866577
555,yaren,-0.5472,166.916,27.560000000000002,81,100,8.5,NR,1688866577
556,ploudalmezeau,48.5333,-4.65,17.210000000000036,88,0,3.09,FR,1688866578
557,ust-tsilma,65.441,52.1498,9.129999999999995,97,100,1.73,RU,1688866578
558,salym,60.0625,71.4789,17.840000000000032,64,64,2.12,RU,1688866579
559,astrakhan,46.3497,48.0408,24.950000000000045,65,0,0.0,RU,1688866579
560,timiryazevskoye,56.49,84.8769,18.53000000000003,94,100,3.38,RU,1688866580
561,khanty-mansiysk,61.0042,69.0019,17.060000000000002,67,0,1.0,RU,1688866580
562,queenstown,-31.8976,26.8753,3.75,79,55,4.21,ZA,1688866581
563,papao,-17.75,-149.55,29.82000000000005,83,43,9.17,PF,1688866581
564,rabo de peixe,37.8,-25.5833,17.730000000000018,77,20,2.06,PT,1688866582
565,malango,-2.9627,119.9001,25.33000000000004,65,11,1.75,ID,1688866582
566,lillehammer,61.1146,10.4674,13.150000000000034,75,100,1.1,NO,1688866583
567,manta,-0.95,-80.7333,26.670000000000016,78,0,8.05,EC,1688866583
568,hami,42.8,93.45,29.58000000000004,25,100,4.49,CN,1688866583
569,leh,34.1667,77.5833,9.050000000000011,96,100,2.03,IN,1688866584
570,yanam,16.7333,82.2167,29.27000000000004,70,100,2.01,IN,1688866584
571,bonga,7.2833,36.2333,15.310000000000002,98,100,0.18,ET,1688866585
572,trondheim,63.4305,10.3951,12.730000000000018,94,100,1.46,NO,1688866585
573,mohammedia,33.7066,-7.3944,24.180000000000007,100,0,2.57,MA,1688866586
574,omdurman,15.6445,32.4777,29.689999999999998,47,69,6.25,SD,1688866587
575,babayurt,43.6002,46.7789,23.57000000000005,81,88,4.69,RU,1688866587
576,revda,56.801,59.9303,20.370000000000005,67,23,2.31,RU,1688866588
577,al kut,32.5147,45.819,34.02000000000004,18,0,5.09,IQ,1688866589
578,jiangyou,31.7667,104.7167,30.04000000000002,60,9,1.49,CN,1688866589
579,quimili,-27.6333,-62.4167,18.350000000000023,80,100,2.26,AR,1688866590
580,taksimo,56.3444,114.8794,24.970000000000027,43,100,1.4,RU,1688866590
581,springs,-26.25,28.4,10.370000000000005,63,0,3.14,ZA,1688866590
582,lianjiang,21.6467,110.2817,30.83000000000004,70,44,6.18,CN,1688866424
583,cannonvale,-20.2833,148.7,19.660000000000025,45,23,7.87,AU,1688866591
584,gadzhiyevo,69.2551,33.3362,6.360000000000014,72,100,4.3,RU,1688866592
585,inverell,-29.7833,151.1167,16.480000000000018,56,0,2.68,AU,1688866592
586,es castell,39.8795,4.2854,24.379999999999995,100,20,0.51,ES,1688866593
587,kourou,5.1552,-52.6478,25.03000000000003,85,20,1.74,GF,1688866509
588,toyoshina,36.2999,137.9011,27.640000000000043,69,75,9.26,JP,1688866594
589,manado,1.487,124.8455,28.430000000000007,83,40,1.03,ID,1688866540
590,san pedro pochutla,15.7333,-96.4667,24.28000000000003,87,95,1.35,MX,1688866349
591,aldan,58.6031,125.3894,15.57000000000005,48,0,4.59,RU,1688866595
592,saint-francois,46.4154,3.9054,19.689999999999998,83,100,1.03,FR,1688866596
593,san andres,12.5847,-81.7006,29.010000000000048,84,40,8.23,CO,1688866596
594,north bend,43.4065,-124.2243,20.129999999999995,67,20,4.12,US,1688866597
595,mil'kovo,55.6078,37.7956,15.03000000000003,70,100,2.84,RU,1688866597
